date,country,active_users,content_created,reports,enforcements,appeals,successful_appeals,median_response_time_hours,reports_spam,reports_harassment_hate,reports_nudity,reports_misinformation,reports_child_safety,reports_other,reports_user,reports_ai,reports_trusted,enf_removed,enf_warning,enf_suspension,enf_downrank,report_rate,enforcement_rate,appeal_rate,appeal_success_rate,share_spam,share_harassment_hate,share_nudity,share_misinformation,share_child_safety,share_other,share_user,share_ai,share_trusted
2025-08-07,Vietnam,180119,3937,36,24,0,0,18.1,12,6,2,10,2,4,17,14,5,13,4,0,7,0.009144018288036576,0.6666666666666666,0.0,,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.4722222222222222,0.3888888888888889,0.1388888888888889
2025-08-08,Singapore,51049,1694,23,16,0,0,18.8,12,3,4,2,1,1,5,14,4,10,1,2,3,0.01357733175914994,0.6956521739130435,0.0,,0.5217391304347826,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.6086956521739131,0.17391304347826086
2025-08-08,Indonesia,432868,15203,180,126,7,0,17.2,68,32,22,24,2,32,72,90,18,73,16,10,27,0.011839768466749983,0.7,0.05555555555555555,0.0,0.37777777777777777,0.17777777777777778,0.12222222222222222,0.13333333333333333,0.011111111111111112,0.17777777777777778,0.4,0.5,0.1
2025-08-08,Philippines,210235,6859,94,67,2,0,21.4,45,11,11,15,2,10,32,56,6,46,3,2,16,0.013704621664965739,0.7127659574468085,0.029850746268656716,0.0,0.4787234042553192,0.11702127659574468,0.11702127659574468,0.1595744680851064,0.02127659574468085,0.10638297872340426,0.3404255319148936,0.5957446808510638,0.06382978723404255
2025-08-08,Thailand,151651,5128,50,33,0,0,17.3,18,7,12,8,0,5,21,28,1,20,4,0,9,0.009750390015600624,0.66,0.0,,0.36,0.14,0.24,0.16,0.0,0.1,0.42,0.56,0.02
2025-08-08,Vietnam,178556,4403,58,38,0,0,23.1,26,4,13,7,1,7,21,33,4,23,8,0,7,0.013172836702248466,0.6551724137931034,0.0,,0.4482758620689655,0.06896551724137931,0.22413793103448276,0.1206896551724138,0.017241379310344827,0.1206896551724138,0.3620689655172414,0.5689655172413793,0.06896551724137931
2025-08-09,Singapore,51976,1905,19,11,0,0,22.1,11,1,1,4,1,1,6,10,3,5,0,1,5,0.009973753280839895,0.5789473684210527,0.0,,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.5263157894736842,0.15789473684210525
2025-08-09,Indonesia,415482,8779,108,80,4,0,21.7,42,20,16,17,3,10,41,52,15,52,9,0,19,0.01230208451987698,0.7407407407407407,0.05,0.0,0.3888888888888889,0.18518518518518517,0.14814814814814814,0.1574074074074074,0.027777777777777776,0.09259259259259259,0.37962962962962965,0.48148148148148145,0.1388888888888889
2025-08-09,Philippines,200897,9707,129,87,5,0,21.2,47,18,16,26,7,15,43,63,23,59,14,2,12,0.013289378798804987,0.6744186046511628,0.05747126436781609,0.0,0.3643410852713178,0.13953488372093023,0.12403100775193798,0.20155038759689922,0.05426356589147287,0.11627906976744186,0.3333333333333333,0.4883720930232558,0.17829457364341086
2025-08-09,Thailand,136034,3398,31,19,0,0,20.1,9,8,3,8,0,3,13,15,3,7,6,0,6,0.009123013537374927,0.6129032258064516,0.0,,0.2903225806451613,0.25806451612903225,0.0967741935483871,0.25806451612903225,0.0,0.0967741935483871,0.41935483870967744,0.4838709677419355,0.0967741935483871
2025-08-09,Vietnam,190578,6349,81,53,0,0,18.8,33,14,7,13,0,14,37,32,12,31,9,1,12,0.012757914632225547,0.654320987654321,0.0,,0.4074074074074074,0.1728395061728395,0.08641975308641975,0.16049382716049382,0.0,0.1728395061728395,0.4567901234567901,0.3950617283950617,0.14814814814814814
2025-08-10,Singapore,51390,1394,12,5,0,0,18.7,3,1,1,0,1,6,7,4,1,4,0,0,1,0.00860832137733142,0.4166666666666667,0.0,,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.5,0.5833333333333334,0.3333333333333333,0.08333333333333333
2025-08-10,Indonesia,458719,18395,266,185,13,0,23.0,115,45,16,45,11,34,108,136,22,113,22,7,43,0.014460451209567817,0.6954887218045113,0.07027027027027027,0.0,0.4323308270676692,0.16917293233082706,0.06015037593984962,0.16917293233082706,0.041353383458646614,0.12781954887218044,0.40601503759398494,0.5112781954887218,0.08270676691729323
2025-08-10,Philippines,203387,5810,65,44,1,0,24.8,32,11,8,7,2,5,25,29,11,32,3,2,7,0.011187607573149742,0.676923076923077,0.022727272727272728,0.0,0.49230769230769234,0.16923076923076924,0.12307692307692308,0.1076923076923077,0.03076923076923077,0.07692307692307693,0.38461538461538464,0.4461538461538462,0.16923076923076924
2025-08-10,Thailand,140017,4979,70,47,1,0,19.1,36,9,4,11,1,9,29,36,5,22,8,2,15,0.014059048001606749,0.6714285714285714,0.02127659574468085,0.0,0.5142857142857142,0.12857142857142856,0.05714285714285714,0.15714285714285714,0.014285714285714285,0.12857142857142856,0.4142857142857143,0.5142857142857142,0.07142857142857142
2025-08-10,Vietnam,184594,5365,69,48,1,0,17.7,37,4,5,15,1,7,16,47,6,31,7,2,8,0.012861136999068034,0.6956521739130435,0.020833333333333332,0.0,0.5362318840579711,0.057971014492753624,0.07246376811594203,0.21739130434782608,0.014492753623188406,0.10144927536231885,0.2318840579710145,0.6811594202898551,0.08695652173913043
2025-08-11,Singapore,45424,1826,24,14,0,0,21.2,7,3,4,5,1,4,10,10,4,10,0,0,4,0.013143483023001095,0.5833333333333334,0.0,,0.2916666666666667,0.125,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.16666666666666666
2025-08-11,Indonesia,424123,12441,186,136,8,0,18.2,75,22,20,33,9,27,75,91,20,80,14,5,37,0.014950566674704605,0.7311827956989247,0.058823529411764705,0.0,0.4032258064516129,0.11827956989247312,0.10752688172043011,0.1774193548387097,0.04838709677419355,0.14516129032258066,0.4032258064516129,0.489247311827957,0.10752688172043011
2025-08-11,Philippines,199748,7999,85,63,4,0,22.4,36,12,12,14,1,10,38,39,8,34,8,2,19,0.01062632829103638,0.7411764705882353,0.06349206349206349,0.0,0.4235294117647059,0.1411764705882353,0.1411764705882353,0.16470588235294117,0.011764705882352941,0.11764705882352941,0.4470588235294118,0.4588235294117647,0.09411764705882353
2025-08-11,Thailand,142564,5496,69,47,2,0,20.5,27,8,4,18,1,11,34,31,4,26,11,0,10,0.012554585152838428,0.6811594202898551,0.0425531914893617,0.0,0.391304347826087,0.11594202898550725,0.057971014492753624,0.2608695652173913,0.014492753623188406,0.15942028985507245,0.4927536231884058,0.4492753623188406,0.057971014492753624
2025-08-11,Vietnam,175200,4309,43,28,0,0,19.2,20,7,4,7,0,5,19,18,6,18,1,2,7,0.009979113483406823,0.6511627906976745,0.0,,0.46511627906976744,0.16279069767441862,0.09302325581395349,0.16279069767441862,0.0,0.11627906976744186,0.4418604651162791,0.4186046511627907,0.13953488372093023
2025-08-12,Singapore,50679,1324,12,5,0,0,20.1,3,3,3,2,0,1,6,4,2,3,1,0,1,0.00906344410876133,0.4166666666666667,0.0,,0.25,0.25,0.25,0.16666666666666666,0.0,0.08333333333333333,0.5,0.3333333333333333,0.16666666666666666
2025-08-12,Indonesia,397295,12806,190,140,8,0,20.5,80,21,24,36,3,26,76,96,18,81,23,1,35,0.01483679525222552,0.7368421052631579,0.05714285714285714,0.0,0.42105263157894735,0.11052631578947368,0.12631578947368421,0.18947368421052632,0.015789473684210527,0.1368421052631579,0.4,0.5052631578947369,0.09473684210526316
2025-08-12,Philippines,177668,7680,112,75,3,0,21.4,40,14,11,20,3,24,46,58,8,46,13,4,12,0.014583333333333334,0.6696428571428571,0.04,0.0,0.35714285714285715,0.125,0.09821428571428571,0.17857142857142858,0.026785714285714284,0.21428571428571427,0.4107142857142857,0.5178571428571429,0.07142857142857142
2025-08-12,Thailand,158652,4956,68,45,2,0,17.3,40,10,6,5,1,6,21,38,9,26,8,1,10,0.013720742534301856,0.6617647058823529,0.044444444444444446,0.0,0.5882352941176471,0.14705882352941177,0.08823529411764706,0.07352941176470588,0.014705882352941176,0.08823529411764706,0.3088235294117647,0.5588235294117647,0.1323529411764706
2025-08-12,Vietnam,178833,5777,54,35,1,0,17.9,26,9,6,7,1,5,19,28,7,22,4,1,8,0.009347412151635797,0.6481481481481481,0.02857142857142857,0.0,0.48148148148148145,0.16666666666666666,0.1111111111111111,0.12962962962962962,0.018518518518518517,0.09259259259259259,0.35185185185185186,0.5185185185185185,0.12962962962962962
2025-08-13,Singapore,57223,1251,16,9,0,0,17.7,6,3,2,4,0,1,8,7,1,3,1,1,4,0.012789768185451638,0.5625,0.0,,0.375,0.1875,0.125,0.25,0.0,0.0625,0.5,0.4375,0.0625
2025-08-13,Indonesia,410286,10478,163,108,4,0,20.1,69,22,23,29,4,16,72,76,15,66,11,6,25,0.015556403893872877,0.6625766871165644,0.037037037037037035,0.0,0.4233128834355828,0.13496932515337423,0.1411042944785276,0.17791411042944785,0.024539877300613498,0.09815950920245399,0.44171779141104295,0.4662576687116564,0.09202453987730061
2025-08-13,Philippines,192287,9176,93,64,2,0,23.5,40,12,8,18,4,11,34,49,10,35,8,6,15,0.010135135135135136,0.6881720430107527,0.03125,0.0,0.43010752688172044,0.12903225806451613,0.08602150537634409,0.1935483870967742,0.043010752688172046,0.11827956989247312,0.3655913978494624,0.5268817204301075,0.10752688172043011
2025-08-13,Thailand,152643,7374,83,55,0,0,17.3,39,13,10,10,3,8,22,47,14,38,6,2,9,0.01125576349335503,0.6626506024096386,0.0,,0.46987951807228917,0.1566265060240964,0.12048192771084337,0.12048192771084337,0.03614457831325301,0.0963855421686747,0.26506024096385544,0.5662650602409639,0.1686746987951807
2025-08-13,Vietnam,184208,8964,86,57,3,0,24.3,39,7,3,16,4,17,29,45,12,34,8,2,13,0.009593931280678269,0.6627906976744186,0.05263157894736842,0.0,0.45348837209302323,0.08139534883720931,0.03488372093023256,0.18604651162790697,0.046511627906976744,0.19767441860465115,0.3372093023255814,0.5232558139534884,0.13953488372093023
2025-08-14,Singapore,48511,1271,12,5,0,0,17.6,3,1,2,3,0,3,3,7,2,2,1,0,2,0.00944138473642801,0.4166666666666667,0.0,,0.25,0.08333333333333333,0.16666666666666666,0.25,0.0,0.25,0.25,0.5833333333333334,0.16666666666666666
2025-08-14,Indonesia,431352,19263,267,192,11,0,18.1,106,38,33,53,4,33,112,125,30,109,24,9,50,0.013860769350568448,0.7191011235955056,0.057291666666666664,0.0,0.3970037453183521,0.14232209737827714,0.12359550561797752,0.19850187265917604,0.0149812734082397,0.12359550561797752,0.41947565543071164,0.4681647940074906,0.11235955056179775
2025-08-14,Philippines,199950,4654,60,43,0,0,19.2,26,8,8,12,0,6,19,34,7,26,7,1,9,0.01289213579716373,0.7166666666666667,0.0,,0.43333333333333335,0.13333333333333333,0.13333333333333333,0.2,0.0,0.1,0.31666666666666665,0.5666666666666667,0.11666666666666667
2025-08-14,Thailand,152782,3473,48,31,0,0,20.1,21,7,6,8,2,4,20,25,3,16,1,1,13,0.013820904117477686,0.6458333333333334,0.0,,0.4375,0.14583333333333334,0.125,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.4166666666666667,0.5208333333333334,0.0625
2025-08-14,Vietnam,181213,5158,59,39,2,0,22.7,25,11,4,9,3,7,26,29,4,24,5,2,8,0.011438542070569989,0.6610169491525424,0.05128205128205128,0.0,0.423728813559322,0.1864406779661017,0.06779661016949153,0.15254237288135594,0.05084745762711865,0.11864406779661017,0.4406779661016949,0.4915254237288136,0.06779661016949153
2025-08-15,Singapore,49982,2089,24,16,0,0,17.9,11,1,3,4,0,5,9,14,1,9,0,1,6,0.011488750598372427,0.6666666666666666,0.0,,0.4583333333333333,0.041666666666666664,0.125,0.16666666666666666,0.0,0.20833333333333334,0.375,0.5833333333333334,0.041666666666666664
2025-08-15,Indonesia,404582,12694,163,122,8,0,22.4,75,20,14,30,5,19,70,73,20,79,17,2,24,0.012840712147471246,0.7484662576687117,0.06557377049180328,0.0,0.4601226993865031,0.12269938650306748,0.08588957055214724,0.18404907975460122,0.03067484662576687,0.1165644171779141,0.4294478527607362,0.44785276073619634,0.12269938650306748
2025-08-15,Philippines,189539,6735,63,41,1,0,19.7,19,8,8,17,2,9,34,19,10,17,10,0,14,0.009354120267260579,0.6507936507936508,0.024390243902439025,0.0,0.30158730158730157,0.12698412698412698,0.12698412698412698,0.2698412698412698,0.031746031746031744,0.14285714285714285,0.5396825396825397,0.30158730158730157,0.15873015873015872
2025-08-15,Thailand,159007,7182,94,61,2,0,17.2,47,5,10,19,2,11,32,50,12,34,7,4,16,0.013088276246170982,0.648936170212766,0.03278688524590164,0.0,0.5,0.05319148936170213,0.10638297872340426,0.20212765957446807,0.02127659574468085,0.11702127659574468,0.3404255319148936,0.5319148936170213,0.1276595744680851
2025-08-15,Vietnam,181979,5218,76,51,1,0,19.5,28,10,12,15,0,11,33,38,5,27,8,2,14,0.014564967420467612,0.6710526315789473,0.0196078431372549,0.0,0.3684210526315789,0.13157894736842105,0.15789473684210525,0.19736842105263158,0.0,0.14473684210526316,0.4342105263157895,0.5,0.06578947368421052
2025-08-16,Singapore,50853,2244,21,13,0,0,21.2,7,5,2,4,0,3,9,11,1,8,0,1,4,0.009358288770053475,0.6190476190476191,0.0,,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.19047619047619047,0.0,0.14285714285714285,0.42857142857142855,0.5238095238095238,0.047619047619047616
2025-08-16,Indonesia,402578,10345,161,109,6,0,20.8,51,24,20,33,2,31,70,72,19,59,20,2,28,0.015563073948767521,0.6770186335403726,0.05504587155963303,0.0,0.3167701863354037,0.14906832298136646,0.12422360248447205,0.20496894409937888,0.012422360248447204,0.19254658385093168,0.43478260869565216,0.4472049689440994,0.11801242236024845
2025-08-16,Philippines,196488,6344,78,55,1,0,21.6,32,13,8,10,2,13,24,43,11,32,10,3,10,0.012295081967213115,0.7051282051282052,0.01818181818181818,0.0,0.41025641025641024,0.16666666666666666,0.10256410256410256,0.1282051282051282,0.02564102564102564,0.16666666666666666,0.3076923076923077,0.5512820512820513,0.14102564102564102
2025-08-16,Thailand,157194,6671,86,56,2,0,22.1,41,19,7,9,2,8,27,43,16,36,5,1,14,0.01289162044670964,0.6511627906976745,0.03571428571428571,0.0,0.47674418604651164,0.22093023255813954,0.08139534883720931,0.10465116279069768,0.023255813953488372,0.09302325581395349,0.313953488372093,0.5,0.18604651162790697
2025-08-16,Vietnam,177765,3584,39,23,0,0,23.4,14,7,3,12,0,3,19,16,4,15,2,1,5,0.010881696428571428,0.5897435897435898,0.0,,0.358974358974359,0.1794871794871795,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.48717948717948717,0.41025641025641024,0.10256410256410256
2025-08-17,Singapore,48608,1092,11,6,0,0,17.2,4,2,0,3,0,2,4,6,1,2,0,0,4,0.010073260073260074,0.5454545454545454,0.0,,0.36363636363636365,0.18181818181818182,0.0,0.2727272727272727,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091
2025-08-17,Indonesia,409389,15694,243,164,9,0,20.6,100,37,23,46,2,35,105,119,19,106,15,9,34,0.01548362431502485,0.6748971193415638,0.054878048780487805,0.0,0.411522633744856,0.1522633744855967,0.09465020576131687,0.18930041152263374,0.00823045267489712,0.1440329218106996,0.43209876543209874,0.4897119341563786,0.07818930041152264
2025-08-17,Philippines,197015,5154,69,44,0,0,22.7,30,10,6,12,3,8,18,37,14,28,4,2,10,0.01338766006984866,0.6376811594202898,0.0,,0.43478260869565216,0.14492753623188406,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.11594202898550725,0.2608695652173913,0.5362318840579711,0.2028985507246377
2025-08-17,Thailand,148044,4531,46,30,0,0,23.6,18,8,5,11,2,2,20,21,5,19,4,2,5,0.01015228426395939,0.6521739130434783,0.0,,0.391304347826087,0.17391304347826086,0.10869565217391304,0.2391304347826087,0.043478260869565216,0.043478260869565216,0.43478260869565216,0.45652173913043476,0.10869565217391304
2025-08-17,Vietnam,177562,8104,107,76,4,0,23.4,42,12,14,19,1,19,47,50,10,44,10,5,17,0.013203356367226061,0.7102803738317757,0.05263157894736842,0.0,0.3925233644859813,0.11214953271028037,0.1308411214953271,0.17757009345794392,0.009345794392523364,0.17757009345794392,0.4392523364485981,0.4672897196261682,0.09345794392523364
2025-08-18,Singapore,49644,2106,18,12,0,0,17.5,10,3,0,1,0,4,6,10,2,7,0,2,3,0.008547008547008548,0.6666666666666666,0.0,,0.5555555555555556,0.16666666666666666,0.0,0.05555555555555555,0.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.1111111111111111
2025-08-18,Indonesia,386607,7848,117,82,4,0,17.5,45,13,16,24,2,17,49,57,11,44,12,3,23,0.014908256880733946,0.7008547008547008,0.04878048780487805,0.0,0.38461538461538464,0.1111111111111111,0.13675213675213677,0.20512820512820512,0.017094017094017096,0.1452991452991453,0.4188034188034188,0.48717948717948717,0.09401709401709402
2025-08-18,Philippines,202699,7116,68,46,2,0,24.1,30,5,7,17,1,8,29,32,7,25,6,0,15,0.00955593029792018,0.6764705882352942,0.043478260869565216,0.0,0.4411764705882353,0.07352941176470588,0.10294117647058823,0.25,0.014705882352941176,0.11764705882352941,0.4264705882352941,0.47058823529411764,0.10294117647058823
2025-08-18,Thailand,159855,5786,79,53,1,0,19.9,28,13,10,18,2,8,33,37,9,37,5,2,9,0.013653646733494642,0.6708860759493671,0.018867924528301886,0.0,0.35443037974683544,0.16455696202531644,0.12658227848101267,0.22784810126582278,0.02531645569620253,0.10126582278481013,0.4177215189873418,0.46835443037974683,0.11392405063291139
2025-08-18,Vietnam,185292,8507,123,80,3,0,22.5,39,20,21,23,0,20,53,60,10,41,8,6,25,0.014458681086164335,0.6504065040650406,0.0375,0.0,0.3170731707317073,0.16260162601626016,0.17073170731707318,0.18699186991869918,0.0,0.16260162601626016,0.43089430894308944,0.4878048780487805,0.08130081300813008
2025-08-19,Singapore,47691,2122,24,13,0,0,20.8,12,4,1,5,0,2,13,9,2,6,0,1,6,0.011310084825636193,0.5416666666666666,0.0,,0.5,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.0,0.08333333333333333,0.5416666666666666,0.375,0.08333333333333333
2025-08-19,Indonesia,416288,18238,235,155,14,1,17.4,72,45,31,54,3,30,101,105,29,97,21,4,33,0.012885184779032789,0.6595744680851063,0.09032258064516129,0.07142857142857142,0.30638297872340425,0.19148936170212766,0.13191489361702127,0.2297872340425532,0.01276595744680851,0.1276595744680851,0.4297872340425532,0.44680851063829785,0.12340425531914893
2025-08-19,Philippines,192997,3868,48,30,0,0,23.2,17,3,10,9,0,9,21,25,2,17,2,2,9,0.012409513960703205,0.625,0.0,,0.3541666666666667,0.0625,0.20833333333333334,0.1875,0.0,0.1875,0.4375,0.5208333333333334,0.041666666666666664
2025-08-19,Thailand,151404,5261,67,45,1,0,24.6,35,8,7,10,0,7,23,41,3,31,3,1,10,0.012735221440790725,0.6716417910447762,0.022222222222222223,0.0,0.5223880597014925,0.11940298507462686,0.1044776119402985,0.14925373134328357,0.0,0.1044776119402985,0.34328358208955223,0.6119402985074627,0.04477611940298507
2025-08-19,Vietnam,172495,7593,81,57,3,0,22.6,34,19,6,11,4,7,38,34,9,40,7,3,7,0.01066772026866851,0.7037037037037037,0.05263157894736842,0.0,0.41975308641975306,0.2345679012345679,0.07407407407407407,0.13580246913580246,0.04938271604938271,0.08641975308641975,0.4691358024691358,0.41975308641975306,0.1111111111111111
2025-08-20,Singapore,53180,2341,22,13,0,0,23.1,10,5,1,5,0,1,6,13,3,7,2,0,4,0.009397693293464331,0.5909090909090909,0.0,,0.45454545454545453,0.22727272727272727,0.045454545454545456,0.22727272727272727,0.0,0.045454545454545456,0.2727272727272727,0.5909090909090909,0.13636363636363635
2025-08-20,Indonesia,385066,9991,128,97,5,0,19.6,57,19,14,22,3,13,44,72,12,57,12,3,25,0.012811530377339606,0.7578125,0.05154639175257732,0.0,0.4453125,0.1484375,0.109375,0.171875,0.0234375,0.1015625,0.34375,0.5625,0.09375
2025-08-20,Philippines,191798,8345,124,84,4,0,18.5,44,17,14,25,1,23,58,52,14,47,15,2,20,0.014859197124026363,0.6774193548387096,0.047619047619047616,0.0,0.3548387096774194,0.13709677419354838,0.11290322580645161,0.20161290322580644,0.008064516129032258,0.18548387096774194,0.46774193548387094,0.41935483870967744,0.11290322580645161
2025-08-20,Thailand,150672,3477,31,19,0,0,17.5,9,6,6,7,0,3,14,13,4,7,6,2,4,0.008915731952832903,0.6129032258064516,0.0,,0.2903225806451613,0.1935483870967742,0.1935483870967742,0.22580645161290322,0.0,0.0967741935483871,0.45161290322580644,0.41935483870967744,0.12903225806451613
2025-08-20,Vietnam,164712,7920,108,80,3,0,20.2,39,19,13,19,0,18,43,51,14,58,6,2,14,0.013636363636363636,0.7407407407407407,0.0375,0.0,0.3611111111111111,0.17592592592592593,0.12037037037037036,0.17592592592592593,0.0,0.16666666666666666,0.39814814814814814,0.4722222222222222,0.12962962962962962
2025-08-21,Singapore,49498,1305,14,9,0,0,21.4,7,0,3,4,0,0,3,10,1,5,0,0,4,0.010727969348659003,0.6428571428571429,0.0,,0.5,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.21428571428571427,0.7142857142857143,0.07142857142857142
